"","id","datasource","abstract","title","author"
"261","df35d.333.2","urn:node:GOA","Habitat protection has been a major component of the Exxon Valdez oil spill resto- ration process. The acquisition of private lands, or partial interests in private lands, is intended to promote natural recovery of spill-injured resources and services by removing the threat of additional development impacts. These lands will be managed in perpetuity for the restoration and protection of resources and services injured by the spill and for the enjoyment of the public for purposes of subsistence use, sport fishing and hunting, personal use fishing, trapping, recreational uses and commercial fishing.

The Comprehensive Habitat Protection Process is the method that was designed to achieve this objective. During the Large Parcel Process, over one million acres within the oil spill affected area were evaluated, scored, and ranked by a multi-cri- teria evaluation process. Initially lands were divided into large parcels encompass- ing entire bays and watersheds. Criteria were used to assess the habitat and human use values associated with each parcel and the protection benefit that acquisition would provide for 19 injured resources and associated services. This process pro- vided the basis for the acquisition of protective bundles of rights on over 637,000 acres of land in the Kodiak, Kenai Peninsula, and Prince William Sound regions.

During the Small Parcel Process, smaller parcels, those less than 1,000 acres nominated by willing sellers, were also evaluated using criteria modified to reflect the unique benefits to injured resources that smaller parcels could provide in relation to the surrounding environment, management units and local communities. Over 9,000 acres were protected through this process.","Habitat Protection and Acquisition Support for EVOSTC in Alaska: 1993 - 2004",NA
"262","df35d.344.4","urn:node:GOA","We investigated the relative roles of natural factors and shoreline harvest leading to localized declines of the black leather chiton, Katharina tunicata, on the Kenai Peninsula, Alaska. Field surveys of the significant predictors of K. tunicata across 11 sites suggest that its current spatial variation is significantly related to human exploitation and sea otter predation. Traditional ecological knowledge further revealed that several benthic marine invertebrates (sea urchin, crab and clams) have declined sequentially, with reduced densities of K. tunicata being the most recent. We propose that a restriction in alternative prey species availability has led to recent intensified per capita predator impacts on K. tunicata. Experimental K. tunicata removals in the low intertidal revealed that at high densities, K. tunicata reduced the density of Alaria marginata, by 94% and species richness by 38%, and altered algal and invertebrate community structure. Across site comparisons showed that A. marginata biomass was 7 times greater at exploited versus unexploited sites. Furthermore, community structure differed significantly as a function of predation pressure. These results provide evidence of a trophic cascade and reveal the extent to which fishing and natural predation, via the reduction of a shared keystone resource, indirectly alter a temperate coastal ecosystem. 

Publications: 
Salomon, A.K. 2006. Investigating the relative roles of natural factors and shoreline harvest in altering the community structure, dynamics and diversity of the Kenai Peninsulaâs rocky intertidal, Exxon Valdez Oil Spill Gulf Ecosystem Monitoring and Research Project Final Report (GEM Project 030647), University of Washington, Seattle, Washington.","Marine bird and mammal sightings along the Kenai Peninsula, Alaska: 2003 - 2004","Anne Salomon"
"263","df35d.326.5","urn:node:GOA","We examined the distribution and abundance of marine birds and mammals in the northern Gulf of Alaska over five seasons during the winters of 1997â2001. We recorded 58 species of seabirds, which were dominated numerically by five species; species-richness was greatest in October and May and lowest in December and March. Abundance was greatest in May and October, in the winters of 1997â1998 and 1999â2000, and, depending on the species, at the shelf-break front or in the mid-shelf. The shelf-break front is highly important to the overwinter survival of a variety of bird and mammal species; the mid-shelf zone appears to be important to a suite of diving seabirds that concentrate on nekton, especially fishes. We recorded 10 species of marine mammals, which were dominated numerically by Dall's Porpoises; the seasonal pattern of species-richness was identical to that seen for seabirds. Abundance of Dall's Porpoises was greatest in the Alaska Coastal Current, whereas several other species were concentrated at the shelf-break or widespread. We conclude that an at-sea monitoring program can provide valuable information on wintering seabirds and recommend that a seabird monitoring component be added to the proposed Gulf Ecosystem Monitoring Program.

Publications: Day, R. H., and A. K. Prichard. 2004. Biology of wintering marine birds and mammals in the northern Gulf of Alaska. Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 00287), ABR Inc., Environmental Research and Services, Fairbanks, Alaska.","Wintering Marine Birds and Mammals in the Northern Gulf of Alaska: 1997 - 2001","Robert Day"
"264","df35d.95.7","urn:node:GOA","[Missing any annual plankton and CTD data sets from this study]

Prince William Sound (PWS) is one of the largest areas of protected waters bordering the  Gulf of Alaska (GOA).  It, and the nearby open waters of the Gulf, provide foraging areas for populations of apex predators including piscivorous seabirds and marine mammals.  These surface- dependent predators were adversely impacted by the EXXON VALDEZ oil spill (EVOS); and many experienced declines from which they have not recovered. Piscivorous seabirds and marine mammals in PWS are near the apex of food webs based on pelagic production of small fishes, including Pacific herring (Clupea pallasi), Pacific sand lance (Ammodytes hexapterus),  walleye pollock (Theragra chalcogramma), capelin (Mallotus villosus) and eulachon (Thaleichthys pacificus); and macroinvertebrates, especially euphausiids, commonly called krill.  The lack of recovery by some seabirds may be due to long-term changes in forage species abundance.  In this report we describe abundance and distribution patterns of small pelagic fishes in Prince William Sound, based on acoustic surveys. 

The research described in thls report was part of a program (APEX) designed to determine if prey availability is limiting the recovery of seabird populations that were impacted by the EVOS.  The main tool for measuring the distribution and abundance of forage fishes is hydroacoustics. Hydroacoustics can measure horizontal and vertical abundance and biomass at scales not possible by traditional net sampling techniques, and has been used to quantify fish (Thorne et al. 1977, Thorne et  al. 1982, Mathisen et al. 1978) and the spatial patterns of a variety of aquatic populations (Gerlotto 1993; Baussant et al. 1993; Simard et al. 1993).  Ln  Alaskan waters, acoustics have been used to measure biomass relative to tidally-generated frontal features (Coyle and Cooney 1993) and the relationship between murre foraging, tidal currents and water masses in the southeast Bering Sea (Coyle et al. 1992). Acoustic sampling cannot positively identify the species of targets; consequently,  net sampling must be conducted concurrently with acoustics to identify species and to provide size distribution data necessary for biomass estimations. 

Sources:
Haldorson, L. Shirley, T. 1995. Biomass and distribution of forage species in prince william sound, Exxon Valdez Oil Spill Trustee Council Annual Report (Alaska Predator Ecosystem Experiment 95163-A), Juneau Center, School of Fisheries and Ocean Sciences, University of Alaska, Fairbanks.

Haldorson, L. Shirley, T. Coyle, K. Thorne, R.1996. Forage species studies in prince william sound, Exxon Valdez Oil Spill Trustee Council Annual Report (Alaska Predator Ecosystem Experiment 96163-A), Juneau Center, School of Fisheries and Ocean Sciences, University of Alaska, Fairbanks.

Haldorson, L. Shirley, T. Coyle, K. 1997.  Forage species studies in prince william sound, Exxon Valdez Oil Spill Trustee Council Annual Report (Alaska Predator Ecosystem Experiment 97163-A), Juneau Center, School of Fisheries and Ocean Sciences, University of Alaska, Fairbanks.

Haldorson, L. Shirley, T. Coyle, K. 1998.  Forage species studies in prince william sound, Exxon Valdez Oil Spill Trustee Council Annual Report (Alaska Predator Ecosystem Experiment 98163-A), Juneau Center, School of Fisheries and Ocean Sciences, University of Alaska, Fairbanks.","Acoustic surveys to determine biomass and distribution of forage species in Prince William Sound, Alaska: 1995 - 1998","Lewis Haldorson"
"265","df35d.392.8","urn:node:GOA","Study History: This investigation was initiated with a detailed study plan that subsequently became Fish/Shellfish Study Number 27. The initial research plan coupled parallel investigations on Kenai/Skilak Lakes in Cook Inlet with Red and Akalura lakes on Kodiak Island. A final report on F/S No. 27 was published by D.C. Schmidt and K.E. Tarbox within the Fisheries Rehabilitation, Enhancement and Development Report series (No. 136) titled Sockeye Salmon Overescapement. Subsequent studies (93002, 94258, 95258, 96258 and 97251) focused on restoration efforts which consisted of continued monitoring of the affected populations with an interim ADF&G Regional Information Report (No. 5J95-15) published by Schmidt et al. (1995). The data collected from Kodiak Archipelago sockeye populations were included in these reports while publications focused solely upon Kodiak Island sockeye data with limited analyses have also been generated: Barrett et al. (1993a, 1993b); Swanton and Nelson (1995); Swanton et al. (1996). 

Abstract: The impacts of large escapements on sockeye salmon (Oncorhynchus nerka) systems with freshwater production constrained by limitations on lake rearing capacity were substantiated with empirical data for several Alaskan stocks. As a result of the Exxon Valdez oil spill, Red and Akalura lakes on Kodiak Island received escapements that were 2X the upper end of the escapement goals. Data collected were macrozooplankton biomass, species composition and size structure along with abundance and size of rearing fry and smolt. Two sockeye salmon systems, Upper Station and Frazer lakes, were used as controls. Zooplankton density and biomass decreased at both Red and Akalura lakes when fry from the 1989 brood year were present, however only the decrease for Akalura Lake sockeye was statistically significant. Rearing fry population estimates for both study lakes were deemed of low utility owing to numerous instances where they were less then subsequent smolt population estimates. Sockeye smolts from the 1989-1991 brood years exhibited increased percentages of age-2 fish alluding to the rearing environment having been impacted by heightened foraging of rearing fry. These results although not definitive, suggest that a depression in the rearing environment was caused by the 1989 escapement event and persisted through 1992.","Sockeye Salmon Overescapement: Smolt Age, Weight and Length (1990-1997) and Sockeye Escapement (1983-1993) in Kodiak Island Lakes, Alaska","Dana Schmidt"
"266","df35d.326.6","urn:node:GOA","We examined the distribution and abundance of marine birds and mammals in the northern Gulf of Alaska over five seasons during the winters of 1997-2001. We recorded 58 species of seabirds, which were dominated numerically by five species; species-richness was greatest in October and May and lowest in December and March. Abundance was greatest in May and October, in the winters of 1997-1998 and 1999-2000, and, depending on the species, at the shelf-break front or in the mid-shelf. The shelf-break front is highly important to the overwinter survival of a variety of bird and mammal species; the mid-shelf zone appears to be important to a suite of diving seabirds that concentrate on nekton, especially fishes. We recorded 10 species of marine mammals, which were dominated numerically by Dall's Porpoises; the seasonal pattern of species-richness was identical to that seen for seabirds. Abundance of Dall's Porpoises was greatest in the Alaska Coastal Current, whereas several other species were concentrated at the shelf-break or widespread. We conclude that an at-sea monitoring program can provide valuable information on wintering seabirds and recommend that a seabird monitoring component be added to the proposed Gulf Ecosystem Monitoring Program.

Publications: Day, R. H., and A. K. Prichard. 2004. Biology of wintering marine birds and mammals in the northern Gulf of Alaska. Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 00287), ABR Inc., Environmental Research and Services, Fairbanks, Alaska.","Wintering marine birds and mammals in the northern Gulf of Alaska: 1997 - 2001","Robert Day"
"267","df35d.93.8","urn:node:GOA","Sound Ecosystem Assessment (SEA) aerial surveys, 1995 - 1997:
We show that aerial visual surveys are a cost-effective method to assess distribution and abundance of forage fish and seabirds and produce repeatable results with an acceptable level of error. We fulfilled our main objectives concerning forage fish assessment: 1) develop an appropriate survey design incorporating detection error, surveyor bias, and survey constraints, 2) determine the accuracy of fish species and age class discrimination, 3) determine the repeatability of aerial measurements, and 4) determine the spatial resolution of aerial measurements needed for ecological analyses. We also fulfilled our secondary objective to develop abundance estimates for jellyfish aggregations and seabirds. We developed an adaptive modified line transect methodology and model incorporating a detection curve for Pacific herring (Clupea pallusi), Pacific sand lance (Ammodytes hempems), and black-legged kittiwakes (Rissu triductylu) and a detection correction factor for fish schools. We established survey condition constraints and an optimal survey altitude range of 274 - 366 m based on school size and sightability of seabirds. We developed logging software to obtain flight path and sighting coordinates and incorporated measurements of schools using a sighting tube. The altitude dependent flight swath or transect width for fish schools was estimated from the detection curve at 474 m at an altitude of 305 m. The detection correction factor was estimated at 0.727 resulting in an undercounting rate of approximately 37.5%. Using double counting, individual surveyor bias was estimated at 6.5% for school counts and 7.0% for school surface area estimates; these rates are lower than those reported for wildlife aerial surveys. Error in fish species identification was estimated from validation data at 3.9% for herring, and 20. 2% for sand lance; we were not able to discriminate age classes of herring and a model did not improve discrimination. We recommended methods to reduce the cost of obtaining validation samples for future surveys. We determined the precision of fish abundance estimates by performing repeat flyovers; our error rate was 14.6% for school counts and 18.3% for total school surface area estimates within a 36 hr period; surveyor bias is imbedded in this estimate. The variance of the density estimates will be mainly influenced by the variability of biological occurrence since the variance of the detection correction factor including surveyor bias was very low. The additional contribution of error from identification and repeatability of measurements is species specific. For herring the additional error for schools counts, 12 - 18.5%, and surface area estimates, 15.2 - 22.2%, should be applied depending on whether or not the redundancy for surveyor bias is removed. For sand lance, the additional error is 27.7 - 34.2% for school counts and 30.9 - 37.9% for school surface area estimates. The spatial resolution of our data was established at approximately 500 m, but could be reduced with uninterrupted coordinate logging to 80 m. If a finer resolution or degree of precision is required, the technique can be combined with electronic imaging methods reviewed here. Finally, we recommended a field survey design combining new and old technology to provide cost-effective, yet reasonably accurate and precise results.

Alaska Predator Ecosystem Experiment (APEX) surveys, 1998 - 1999:
Study History: Restoration Project 99163-T was initiated after a round of data sharing between the Sound Ecosystem Assessment (SEA) project, Restoration Project 99320, and the Alaska Predator Ecosystem Experiment (APEX) project, Restoration Project 99163. In the 1998 annual meeting and review for Exxon Valdez Oil Spill (EVOS) science the principal investigator of this project present data on broad-scale distributions of surface schooling forage fishes in Prince William Sound from 1995-1997. In addition, modelers working with the APEX project found a significant correlation between foraging activity of sea birds and the fish distributions from the aerial surveys. It was decided at that meeting that an aerial component should be added to the APEX program to provide additional information on fish distribution for modelers and other researchers with the APEX umbrella. Therefore, this project was conceived to as a service and data delivery project for that program. The first field season was 1998 and a second (final) field season was completed in 1999. 

Abstract: The objective of this project was to provide information on pelagic schooling fishes in the surface waters of Prince William Sound in order to better understand reproductive and foraging dynamics of various sea bird species. The scope of the project focuses on the study areas of the APEX project within Prince William Sound, Alaska. The individual objectives for this project were completed between the dates of July 1 and August 9, 1998. Preliminary data was delivered to the APEX program via Glen Ford, APEX modeler. Net catches from our survey and other APEX projects were compiled to provide corrections for species identification. Final edited data was delivered on December 14, 1998. We were not able to over fly the acoustics program within APEX due to a non- overlap in over flights and cruises. However, we were able to conduct a single broad-scale survey within Prince William Sound during the course of July, 1998. In meeting our objectives, we flew 15 repeat surveys over the northern and central study regions and 5 repeat surveys (coordinating with kittiwake researchers) over the Jackpot study region (coordinating with marbled murrelet researchers).

Publications:
Ainley, D. G., Ford, R. G., Brown, E. D., Suryan, R. M., & Irons, D. B. (2003). Prey resources, competition, and geographic structure of kittiwake colonies in Prince William Sound. Ecology, 84(3), 709-723.

Brenda L. Norcross, Evelyn D. Brown, Robert J. Foy, Michele Frandsen, Jody Seitz and Kevin Stokesbury. 1999. Juvenile Herring Growth and Habitats, Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 99320T), Institute of Marine Science, University of Alaska-Fairbanks, Fairbanks, Alaska.

Brown, E.D. and B.L. Norcross. 1999. Aerial Survey Support for the APEX Project, Exxon Valdez Oil Spill Restoration Project Annual Report (Restoration Project 97163T), Institute of Marine Science, University of Alaska Fairbanks, Fairbanks, Alaska

Irons, D.B. and R.M. Suryan. 1996. Kittiwakes as indicators of change in forage fish. Preliminary results of 1995 field season. APEX Component 95163E, US Fish andWildlife Service, 1011 E. Tudor Rd. Anchorage, AK 99503.

Purcell, J.E.,  E.D. Brown, K.D.E. Stokesbury, L.H. Haldorson, and T.C. Shirley. 2000. Aggregations of the jellyfish Aurelia labiata: Abundance, distribution, association with age-0 walleye pollock, and heavers promoting aggregation in Prince William Sound, Alaska, USA. Marine Ecology Progress Series. 195:145-158.","Estimating Forage Fish Distribution and Abundance Using Aerial Surveys, Prince William Sound, Alaska USA: 1995 - 1999","Evelyn Brown"
"268","jstocking.4.6","urn:node:GOA","This project is a component of the Exxon Valdez Oil Spill Trustee Councilâs integrated, multi-project program known as âGulfwatchâ (Long-term Monitoring of Marine Conditions and Injured Resources and Services).  The vast majority of seabird monitoring in areas affected by the Exxon Valdez oil spill has taken place around breeding colonies during the reproductive season, a time when food is generally at its most plentiful.  However, seabirds spend most of the year widely dispersed.  Late fall through winter are critical periods for survival as food tends to be relatively scarce or inaccessible, the climate more extreme, light levels reduced, day length shorter and water temperatures colder.  Post-spill ecosystem recovery and changing physical and biological factors all have the potential to affect Prince William Sound (PWS) seabird populations.  Of the seabirds that overwinter in PWS, nine species were initially injured by the Exxon Valdez oil spill, including three species that have not yet recovered (marbled murrelet, Kittlitzâs murrelet and pigeon guillemot).  From October 2011 through Decembe 2016, this project will monitor marine bird abundance, species composition, and habitat associations using multiple surveys (up to 5 surveys per season) during late fall and winter.  The data will improve our predictive models of marine bird species abundance and distribution in relation to biological and physical environmental factors.  In addition, by monitoring the top-down forcing by marine birds, a major source of herring predation, this project will complement the suite of PWS Herring Research & Monitoring studies, including improved mortality estimates for herring population models.  This project is part of the pelagic component within the integrated Gulfwatch program.  Our project uses as observing platforms the vessels associated with the Gulfwatch Humpback Whale surveys and PWS Herring Research & Monitoring Juvenile Herring Abundance Index as well as the Extended Adult Herring Biomass Surveys (year 2 onward) and integrates the marine bird observations with those studies.","Long-term monitoring of seabird abundance and habitat associations during late fall and winter in Prince William Sound","Mary Anne Bishop"
"269","df35c.9.18","urn:node:GOA","National Oceanic and Atmospheric Administration treatment effects studies from 1989 through 1997 suggested that bivalve assemblages on beaches in Prince William Sound treated with high-pressure washing were severely injured in terms of abundance, species composition, and function. Restoration Project 040574 assessed the generality and persistence of this apparent injury to this assemblage. We found that the initial conclusions were accurate, indicating that a considerable proportion of mixed-soft beaches in treated areas of the sound remained extremely disturbed and that these beaches are functionally impaired in terms of their ability to support foraging by humans and damaged nearshore vertebrate predators such as sea otters 13 years after the spill. Large, long-lived hard-shell clams remained 66% less abundant at Treated sites than at Reference sites. We also found that standard sediment properties did not appear implicated in lagging recovery. But, based on several lines of evidence, we deduced that a major cause for the delay was the disruption of surface armoring (a stratified organization of mixed-soft shoreline sediments common in southcentral Alaska), an effect of beach washing. Based on the apparent recovery trajectory, we predict that recovery to pre-spill status will take several more decades. We also found that sedimentary components and the biota in the armored mixed-soft sediments in Prince William Sound do not respond according to traditionally described paradigms for homogeneous sediments.
Citation: Lees, D. C., and W. B. Driskell.  2007.  Assessment of Bivalve Recovery on Treated Mixed-Soft Beaches in Prince William Sound, Alaska.  Exxon Valdez Oil Spill Restoration Project Final Report (Restoration Project 040574).  National Oceanic & Atmospheric Administration National Marine Fisheries Service, Office of Oil Spill Damage & Restoration, Auke Bay, Alaska.","Assessment of Bivalve Recovery on Treated Mixed-Soft Beaches In Prince William Sound, 1989-1997","Dennis Lees"
"270","df35a.38.5","urn:node:GOA","We examined spatial and temporal patternsof genetic variation at five microsatellite loci and one mtDNA gene in seven spawning aggregations of Pacific herri(nCglupeaharengus) sampled in 1995 and 1996. Sample locations included Prince William Sound (4 sites) and Kodiak Island(1site)intheGulfof Alaska, and Togiak Bay (1 site) and Norton Sound (1 site) in the Bering Sea. An analysis of molecular variance revealed a marked genetic discontinuity between herring in the Bering Sea and Gulfof Alaska. The estimatesof genetic differentiation between populations from the two sea basins (F_BT) were significant (P<0.001) and ranged from 0.169 for mtDNA to 0.209 for microsatellites. The estimates of genetic differentiation within sea basins (F_SB) were 0.013 for mtDNA and 0.030f or microsatellites and were significant (P<0.001). The microsatellites also showed significant (P<0.001) temporal variation within the Gulf of Alaska. The estimates of genetic variation between years at each sample location(F_SL) were 0.011 formicrosatellites and 0.012 for mtDNA. The temporal shifts in genetic structure may reflect large inter-annual variation in reproductive success and hamper the use of genetic markers for discrete stock management of herring in Prince William Sound.

This multi-year study was initiated in FY94 as Restoration Project 94165. However, a return failure of herring in Prince William Sound in 1994 delayed implementation until FY95. During the first two years (FY95, FY96) new molecular markers were developed and tested for population genetic analyses. In addition, herring samples were collected from spawning aggregations within Prince William Sound (4 sites), Kodiak Island(1 site), TogiakBay (1 site), and Norton Sound(1 site). During the final two years (FY97, FY98) samples were genotyped and genetic data were analyzed. Preliminary results were reported to the Exxon Valdez Oil Spill (EVOS)Trustee Council and EVOS project reviewers in a poster session at the January1996 EVOS workshop in Anchorage. A synthesis of the herring genetic data was reported to the EVOS peer reviewers in February 1998. Four reports were submitted consulting scientists detailing the development and application of mtDNA and microsatellite markers. One progress report was submitted by the principal investigators in 1996 under the title Genetic Discrimination of Prince William Sound Herring Populations.

In total, 2,117,781 raw sequencing reads were generated with an average length of 254 bp. All data was submitted to NBCIâs Short Read Archive under accession number SRX022719. This can be found at http://www.ncbi.nlm.nih.gov/sra/?term=SRX022719 .","Genetic discrimination of PWS Herring populations: 1994-1998","Jeffrey Olsen"
"271","df35a.38.4","urn:node:GOA","We examined spatial and temporal patternsof genetic variation at five microsatellite loci and one mtDNA gene in seven spawning aggregations of Pacific herri(nCglupeaharengus) sampled in 1995 and 1996. Sample locations included Prince William Sound (4 sites) and Kodiak Island(1site)intheGulfof Alaska, and Togiak Bay (1 site) and Norton Sound (1 site) in the Bering Sea. An analysis of molecular variance revealed a marked genetic discontinuity between herring in the Bering Sea and Gulfof Alaska. The estimatesof genetic differentiation between populations from the two sea basins (F_BT) were significant (P<0.001) and ranged from 0.169 for mtDNA to 0.209 for microsatellites. The estimates of genetic differentiation within sea basins (F_SB) were 0.013 for mtDNA and 0.030f or microsatellites and were significant (P<0.001). The microsatellites also showed significant (P<0.001) temporal variation within the Gulf of Alaska. The estimates of genetic variation between years at each sample location(F_SL) were 0.011 formicrosatellites and 0.012 for mtDNA. The temporal shifts in genetic structure may reflect large inter-annual variation in reproductive success and hamper the use of genetic markers for discrete stock management of herring in Prince William Sound.

This multi-year study was initiated in FY94 as Restoration Project 94165. However, a return failure of herring in Prince William Sound in 1994 delayed implementation until FY95. During the first two years (FY95, FY96) new molecular markers were developed and tested for population genetic analyses. In addition, herring samples were collected from spawning aggregations within Prince William Sound (4 sites), Kodiak Island(1 site), TogiakBay (1 site), and Norton Sound(1 site). During the final two years (FY97, FY98) samples were genotyped and genetic data were analyzed. Preliminary results were reported to the Exxon Valdez Oil Spill (EVOS)Trustee Council and EVOS project reviewers in a poster session at the January1996 EVOS workshop in Anchorage. A synthesis of the herring genetic data was reported to the EVOS peer reviewers in February 1998. Four reports were submitted consulting scientists detailing the development and application of mtDNA and microsatellite markers. One progress report was submitted by the principal investigators in 1996 under the title Genetic Discrimination of Prince William Sound Herring Populations.

In total, 2,117,781 raw sequencing reads were generated with an average length of 254 bp. All data was submitted to NBCIâs Short Read Archive under accession number SRX022719. This can be found at http://www.ncbi.nlm.nih.gov/sra/?term=SRX022719 .","Genetic discrimination of PWS Herring populations: 1994-1998","Jeffrey Olsen"
"272","df35b.71.11","urn:node:GOA","Study History: Restoration Project 01064 began in 1993 as a continuation of the initial post-spill study effort conducted as Marine Mammal Study Number 5 (Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas) in 1989 through 1991 and reclassified as Restoration Study Number 73 (Harbor Seal Restoration Study) in 1992. A final report was issued in 1994 for the combined Marine Mammal Study Number 5 and Restoration Study Number 73, entitled Assessment of Injury to Harbor Seals in Prince William Sound, Alaska, and Adjacent Areas Following the Exxon Valdez Oil Spill. Subsequently, annual reports were submitted entitled Habitat Use, Behavior, and Monitoring of Harbor Seals in Prince William Sound: 1994 Annual Report, 1995 Annual Report, 1996 Annual Report , 1997 Annual Report, 1998 Annual Report, and 1999 Annual Report . Fatty acid studies funded under Restoration Project 94320-F (Trophic Interactions of Harbor Seals in Prince William Sound) were included in the 1994 annual report for 94064. Fatty acid studies were continued and reported as part of this study for the duration of the project.

Abstract: We used aerial counts to monitor the trend in numbers of harbor seals in Prince William Sound, Alaska, following the 1989 Exxon Valdez oil spill. Repetitive counts were made at 25 haul-out sites during the annual molt period each year from 1990 through 1997. A generalized linear model indicated that time of day, date, and time relative to low tide significantly affected seal counts. When Poisson regression was used to adjust counts to a standardized set of survey conditions, results showed a highly significant decline of 4.6% per year. Unadjusted counts indicated a slight, but not statistically significant, decline in the number of seals. The number of harbor seals on the trend-count route in eastern and central PWS has been declining since at least 1984, with an overall population reduction of 63% through 1997. Programs to monitor long-term changes in animal population sizes should account for factors that can cause short-term variations in indices of abundance. The inclusion of such factors as covariates in models can improve the accuracy of monitoring programs.

Publications:

Adkison, M. D., T. J. Quinn II, and R. J. Small. 2003. Evaluation of the Alaska harbor seal population (Phoca vitulina) population survey: a simulation study. Marine Mammal Science 19: 764-90.

Boveng, P. L., J. L. Bengtson, D. E. Withrow, J. C. Cesarone, M. A. Simpkins, K. J. Frost, and J. J. Burns. 2003. The abundance of harbor seals in the Gulf of Alaska. Marine Mammal Science 19: 111-27.

Frost, K.J., Lowry, L.F., Ver Hoef, J.M., Iverson, S.J., Simpkins, M.A. 2005. Monitoring Habitat Use, and Trophic Interactions of Harbor Seals in Prince William Sound, Alaska. Exxon Valdez Oil Spill Trustee Council Report (Project #01064, 99064, 98064, 97064, 96064, 95064, 94064, 93064, R073, MM05). Alaska Department of Fish and Game, Fairbanks, Alaska.

Frost, K. J., L. F. Lowry, and J. Ver Hoef. 1999. Monitoring the trend of harbor seals in Prince William Sound, Alaska, after the Exxon Valdez oil spill. Marine Mammal Science 15, no. 2: 494-506.

Ver Hoef, J. M., and K. J. Frost. 2003. A Bayesian hierarchical model for monitoring harbor seal changes in Prince William Sound, Alaska. Environmental and Ecological Statistics 10: 201-9.

The data here include only satellite tagging data, aerial survey data can be found under package ID: df35d.97.14 at  http://evos.nceas.ucsb.edu/evos/metacat/df35d.97.14/default","Satellite tagging of Harbor Seals in Prince William Sound, Alaska: 1992 - 1999","Mike Simpkins"
"273","df35a.38.7","urn:node:GOA","We examined spatial and temporal patternsof genetic variation at five microsatellite loci and one mtDNA gene in seven spawning aggregations of Pacific herri(nCglupeaharengus) sampled in 1995 and 1996. Sample locations included Prince William Sound (4 sites) and Kodiak Island(1site)intheGulfof Alaska, and Togiak Bay (1 site) and Norton Sound (1 site) in the Bering Sea. An analysis of molecular variance revealed a marked genetic discontinuity between herring in the Bering Sea and Gulfof Alaska. The estimatesof genetic differentiation between populations from the two sea basins (F_BT) were significant (P<0.001) and ranged from 0.169 for mtDNA to 0.209 for microsatellites. The estimates of genetic differentiation within sea basins (F_SB) were 0.013 for mtDNA and 0.030f or microsatellites and were significant (P<0.001). The microsatellites also showed significant (P<0.001) temporal variation within the Gulf of Alaska. The estimates of genetic variation between years at each sample location(F_SL) were 0.011 formicrosatellites and 0.012 for mtDNA. The temporal shifts in genetic structure may reflect large inter-annual variation in reproductive success and hamper the use of genetic markers for discrete stock management of herring in Prince William Sound.

This multi-year study was initiated in FY94 as Restoration Project 94165. However, a return failure of herring in Prince William Sound in 1994 delayed implementation until FY95. During the first two years (FY95, FY96) new molecular markers were developed and tested for population genetic analyses. In addition, herring samples were collected from spawning aggregations within Prince William Sound (4 sites), Kodiak Island(1 site), TogiakBay (1 site), and Norton Sound(1 site). During the final two years (FY97, FY98) samples were genotyped and genetic data were analyzed. Preliminary results were reported to the Exxon Valdez Oil Spill (EVOS)Trustee Council and EVOS project reviewers in a poster session at the January1996 EVOS workshop in Anchorage. A synthesis of the herring genetic data was reported to the EVOS peer reviewers in February 1998. Four reports were submitted consulting scientists detailing the development and application of mtDNA and microsatellite markers. One progress report was submitted by the principal investigators in 1996 under the title Genetic Discrimination of Prince William Sound Herring Populations.

In total, 2,117,781 raw sequencing reads were generated with an average length of 254 bp. All data was submitted to NBCI's Short Read Archive under accession number SRX022719. This can be found at http://www.ncbi.nlm.nih.gov/sra/?term=SRX022719 .","Genetic discrimination of herring populations in Prince William Sound, Alaska: 1994-1998","Jeffrey Olsen"
